tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
740,5/10/2020 15:37,5/10/2020 15:50,3273,Manila & 1st,40.72165072,-74.04288411,3199,Newport Pkwy,40.7287448,-74.0321082,42275,Subscriber,1995,2
2438,5/10/2020 15:38,5/10/2020 16:19,3203,Hamilton Park,40.72759597,-74.04424731,3681,Grand St,40.71517768,-74.03768331,42142,Customer,1984,1
1462,5/10/2020 15:39,5/10/2020 16:03,3201,Dey St,40.737711,-74.066921,3206,Hilltop,40.7311689,-74.0575736,42263,Subscriber,1992,2
491,5/10/2020 15:39,5/10/2020 15:47,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3678,Fairmount Ave,40.72572614,-74.07195926,42166,Customer,1969,0
3127,5/10/2020 15:39,5/10/2020 16:31,3275,Columbus Drive,40.7183552,-74.03891444,3186,Grove St PATH,40.71958612,-74.04311746,42476,Customer,1969,0
1835,5/10/2020 15:40,5/10/2020 16:10,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,42278,Customer,1983,1
1774,5/10/2020 15:40,5/10/2020 16:10,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,42499,Subscriber,1969,0
2276,5/10/2020 15:41,5/10/2020 16:19,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,42290,Subscriber,1989,2
1695,5/10/2020 15:41,5/10/2020 16:10,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,42110,Subscriber,1969,0
10633,5/10/2020 15:43,5/10/2020 18:40,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,42300,Customer,1989,1
1937,5/10/2020 15:43,5/10/2020 16:16,3206,Hilltop,40.7311689,-74.0575736,3192,Liberty Light Rail,40.7112423,-74.0557013,42246,Customer,1996,2
2137,5/10/2020 15:44,5/10/2020 16:19,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,42395,Subscriber,1991,1
5266,5/10/2020 15:44,5/10/2020 17:11,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42161,Subscriber,1987,1
680,5/10/2020 15:44,5/10/2020 15:55,3192,Liberty Light Rail,40.7112423,-74.0557013,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42270,Customer,1969,0
2067,5/10/2020 15:44,5/10/2020 16:18,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42180,Customer,1988,1
1598,5/10/2020 15:44,5/10/2020 16:11,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,42380,Customer,1991,2
2089,5/10/2020 15:44,5/10/2020 16:19,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42140,Customer,1969,0
666,5/10/2020 15:45,5/10/2020 15:56,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3206,Hilltop,40.7311689,-74.0575736,42533,Customer,1989,1
1775,5/10/2020 15:45,5/10/2020 16:14,3202,Newport PATH,40.7272235,-74.0337589,3192,Liberty Light Rail,40.7112423,-74.0557013,42216,Customer,1992,1
601,5/10/2020 15:45,5/10/2020 15:55,3192,Liberty Light Rail,40.7112423,-74.0557013,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42203,Customer,1969,0
1750,5/10/2020 15:45,5/10/2020 16:14,3202,Newport PATH,40.7272235,-74.0337589,3192,Liberty Light Rail,40.7112423,-74.0557013,42414,Customer,1994,2
562,5/10/2020 15:45,5/10/2020 15:55,3192,Liberty Light Rail,40.7112423,-74.0557013,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42297,Customer,1969,0
861,5/10/2020 15:46,5/10/2020 16:00,3184,Paulus Hook,40.7141454,-74.0335519,3205,JC Medical Center,40.71653978,-74.04963791,42498,Subscriber,1990,1
2850,5/10/2020 15:47,5/10/2020 16:34,3202,Newport PATH,40.7272235,-74.0337589,3276,Marin Light Rail,40.71458404,-74.04281706,42265,Subscriber,1985,2
2223,5/10/2020 15:47,5/10/2020 16:24,3192,Liberty Light Rail,40.7112423,-74.0557013,3205,JC Medical Center,40.71653978,-74.04963791,42200,Subscriber,1993,1
367,5/10/2020 15:47,5/10/2020 15:54,3211,Newark Ave,40.72152515,-74.04630454,3481,York St,40.71649,-74.04105,32878,Subscriber,1989,1
92,5/10/2020 15:48,5/10/2020 15:49,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,42422,Customer,1976,2
18271,5/10/2020 15:48,5/10/2020 20:53,3272,Jersey & 3rd,40.72333159,-74.04595256,3272,Jersey & 3rd,40.72333159,-74.04595256,42479,Customer,1969,0
939,5/10/2020 15:50,5/10/2020 16:05,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3184,Paulus Hook,40.7141454,-74.0335519,42458,Subscriber,1992,1
2427,5/10/2020 15:50,5/10/2020 16:30,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,42141,Customer,1976,2
3999,5/10/2020 15:51,5/10/2020 16:58,3280,Astor Place,40.7192822,-74.07126188,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42255,Subscriber,1986,2
4822,5/10/2020 15:52,5/10/2020 17:12,3281,Leonard Gordon Park,40.74590997,-74.05727148,3281,Leonard Gordon Park,40.74590997,-74.05727148,42171,Subscriber,1990,1
2040,5/10/2020 15:53,5/10/2020 16:27,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42260,Customer,1995,1
755,5/10/2020 15:54,5/10/2020 16:07,3481,York St,40.71649,-74.04105,3481,York St,40.71649,-74.04105,32878,Subscriber,1989,1
1140,5/10/2020 15:55,5/10/2020 16:14,3269,Brunswick & 6th,40.72601173,-74.05038893,3280,Astor Place,40.7192822,-74.07126188,42126,Subscriber,1977,2
2761,5/10/2020 15:57,5/10/2020 16:43,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,40467,Customer,1969,0
1983,5/10/2020 15:57,5/10/2020 16:30,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42157,Subscriber,1966,1
1966,5/10/2020 15:59,5/10/2020 16:31,3483,Montgomery St,40.71942,-74.05099,3205,JC Medical Center,40.71653978,-74.04963791,42338,Subscriber,1968,1
4858,5/10/2020 15:59,5/10/2020 17:20,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,42121,Subscriber,1973,2
2159,5/10/2020 15:59,5/10/2020 16:35,3678,Fairmount Ave,40.72572614,-74.07195926,3192,Liberty Light Rail,40.7112423,-74.0557013,42166,Subscriber,1977,1
814,5/10/2020 16:00,5/10/2020 16:13,3205,JC Medical Center,40.71653978,-74.04963791,3213,Van Vorst Park,40.71848892,-74.04772663,42433,Subscriber,1975,1
906,5/10/2020 16:00,5/10/2020 16:15,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42309,Customer,1991,2
2412,5/10/2020 16:00,5/10/2020 16:41,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42498,Subscriber,1990,1
802,5/10/2020 16:02,5/10/2020 16:15,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42613,Customer,1969,0
4576,5/10/2020 16:03,5/10/2020 17:19,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,42411,Customer,1974,1
695,5/10/2020 16:04,5/10/2020 16:15,3186,Grove St PATH,40.71958612,-74.04311746,3184,Paulus Hook,40.7141454,-74.0335519,42326,Subscriber,1975,1
390,5/10/2020 16:05,5/10/2020 16:11,3213,Van Vorst Park,40.71848892,-74.04772663,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42162,Subscriber,1987,1
4418,5/10/2020 16:06,5/10/2020 17:19,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,42449,Customer,1969,0
2365,5/10/2020 16:06,5/10/2020 16:45,3184,Paulus Hook,40.7141454,-74.0335519,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42458,Subscriber,1992,1
4374,5/10/2020 16:06,5/10/2020 17:19,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,42531,Customer,1969,0
2995,5/10/2020 16:07,5/10/2020 16:57,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42549,Customer,1994,2
848,5/10/2020 16:08,5/10/2020 16:22,3481,York St,40.71649,-74.04105,3199,Newport Pkwy,40.7287448,-74.0321082,32878,Subscriber,1989,1
877,5/10/2020 16:08,5/10/2020 16:23,3481,York St,40.71649,-74.04105,3199,Newport Pkwy,40.7287448,-74.0321082,42432,Customer,1969,0
2021,5/10/2020 16:09,5/10/2020 16:42,3272,Jersey & 3rd,40.72333159,-74.04595256,3275,Columbus Drive,40.7183552,-74.03891444,42298,Customer,1969,0
1915,5/10/2020 16:09,5/10/2020 16:41,3681,Grand St,40.71517768,-74.03768331,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42291,Customer,1990,1
1126,5/10/2020 16:12,5/10/2020 16:30,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,42362,Customer,1987,1
2083,5/10/2020 16:12,5/10/2020 16:47,3192,Liberty Light Rail,40.7112423,-74.0557013,3276,Marin Light Rail,40.71458404,-74.04281706,42206,Subscriber,1960,1
178,5/10/2020 16:12,5/10/2020 16:15,3270,Jersey & 6th St,40.72528911,-74.04557168,3273,Manila & 1st,40.72165072,-74.04288411,42459,Subscriber,1968,2
7312,5/10/2020 16:14,5/10/2020 18:16,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42232,Customer,1969,0
956,5/10/2020 16:14,5/10/2020 16:30,3198,Heights Elevator,40.74871595,-74.0404433,3206,Hilltop,40.7311689,-74.0575736,42609,Customer,1997,1
658,5/10/2020 16:16,5/10/2020 16:26,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42452,Subscriber,1975,1
10492,5/10/2020 16:16,5/10/2020 19:11,3206,Hilltop,40.7311689,-74.0575736,3206,Hilltop,40.7311689,-74.0575736,42263,Subscriber,1995,1
3289,5/10/2020 16:16,5/10/2020 17:11,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42414,Customer,1969,0
3071,5/10/2020 16:17,5/10/2020 17:08,3638,Washington St,40.7242941,-74.0354826,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42215,Subscriber,1986,2
3259,5/10/2020 16:17,5/10/2020 17:11,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42466,Customer,1993,2
3236,5/10/2020 16:17,5/10/2020 17:11,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42216,Customer,1969,0
3190,5/10/2020 16:18,5/10/2020 17:11,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42343,Subscriber,1988,1
1662,5/10/2020 16:18,5/10/2020 16:46,3199,Newport Pkwy,40.7287448,-74.0321082,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42251,Subscriber,1959,1
6369,5/10/2020 16:19,5/10/2020 18:05,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42176,Customer,1969,0
1996,5/10/2020 16:21,5/10/2020 16:54,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42499,Customer,1990,1
7018,5/10/2020 16:23,5/10/2020 18:20,3199,Newport Pkwy,40.7287448,-74.0321082,3481,York St,40.71649,-74.04105,32878,Subscriber,1989,1
7929,5/10/2020 16:23,5/10/2020 18:35,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958612,-74.04311746,42432,Customer,1969,0
1782,5/10/2020 16:24,5/10/2020 16:54,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42110,Customer,1990,2
2324,5/10/2020 16:25,5/10/2020 17:04,3681,Grand St,40.71517768,-74.03768331,3276,Marin Light Rail,40.71458404,-74.04281706,42156,Customer,1989,2
1367,5/10/2020 16:26,5/10/2020 16:48,3275,Columbus Drive,40.7183552,-74.03891444,3191,Union St,40.7182113,-74.0836394,42552,Customer,1999,1
1575,5/10/2020 16:27,5/10/2020 16:53,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42246,Customer,1996,2
4718,5/10/2020 16:27,5/10/2020 17:45,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42309,Customer,1978,2
1049,5/10/2020 16:29,5/10/2020 16:46,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3681,Grand St,40.71517768,-74.03768331,42162,Subscriber,1988,2
2228,5/10/2020 16:30,5/10/2020 17:07,3205,JC Medical Center,40.71653978,-74.04963791,3638,Washington St,40.7242941,-74.0354826,42585,Subscriber,1993,1
3326,5/10/2020 16:30,5/10/2020 17:25,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42613,Customer,1969,0
1487,5/10/2020 16:31,5/10/2020 16:56,3205,JC Medical Center,40.71653978,-74.04963791,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42144,Customer,1969,0
1362,5/10/2020 16:33,5/10/2020 16:56,3205,JC Medical Center,40.71653978,-74.04963791,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42178,Customer,1969,0
1562,5/10/2020 16:33,5/10/2020 17:00,3185,City Hall,40.7177325,-74.043845,3481,York St,40.71649,-74.04105,42464,Subscriber,1983,2
1353,5/10/2020 16:34,5/10/2020 16:56,3205,JC Medical Center,40.71653978,-74.04963791,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42443,Customer,1969,0
897,5/10/2020 16:35,5/10/2020 16:50,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,42265,Subscriber,1985,2
3064,5/10/2020 16:36,5/10/2020 17:27,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42166,Subscriber,1977,1
654,5/10/2020 16:38,5/10/2020 16:49,3205,JC Medical Center,40.71653978,-74.04963791,3269,Brunswick & 6th,40.72601173,-74.05038893,42194,Subscriber,1975,2
646,5/10/2020 16:38,5/10/2020 16:49,3205,JC Medical Center,40.71653978,-74.04963791,3269,Brunswick & 6th,40.72601173,-74.05038893,42124,Subscriber,1970,1
2147,5/10/2020 16:38,5/10/2020 17:14,3198,Heights Elevator,40.74871595,-74.0404433,3203,Hamilton Park,40.72759597,-74.04424731,42239,Subscriber,1991,2
978,5/10/2020 16:40,5/10/2020 16:56,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.7211236,-74.03805095,42327,Subscriber,1990,2
539,5/10/2020 16:40,5/10/2020 16:49,3213,Van Vorst Park,40.71848892,-74.04772663,3192,Liberty Light Rail,40.7112423,-74.0557013,42433,Subscriber,1984,1
1060,5/10/2020 16:40,5/10/2020 16:58,3273,Manila & 1st,40.72165072,-74.04288411,3186,Grove St PATH,40.71958612,-74.04311746,42127,Customer,1991,2
170,5/10/2020 16:40,5/10/2020 16:43,3273,Manila & 1st,40.72165072,-74.04288411,3273,Manila & 1st,40.72165072,-74.04288411,42555,Subscriber,1989,1
2385,5/10/2020 16:41,5/10/2020 17:20,3192,Liberty Light Rail,40.7112423,-74.0557013,3638,Washington St,40.7242941,-74.0354826,42180,Subscriber,1976,1
48871,5/10/2020 16:41,5/11/2020 6:15,3193,Lincoln Park,40.7246051,-74.07840595,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42403,Subscriber,1983,1
839,5/10/2020 16:41,5/10/2020 16:55,3192,Liberty Light Rail,40.7112423,-74.0557013,3272,Jersey & 3rd,40.72333159,-74.04595256,42317,Subscriber,1961,1
2447,5/10/2020 16:41,5/10/2020 17:22,3205,JC Medical Center,40.71653978,-74.04963791,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42498,Subscriber,1990,1
317,5/10/2020 16:42,5/10/2020 16:47,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,42413,Subscriber,1975,1
2893,5/10/2020 16:42,5/10/2020 17:30,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42338,Subscriber,1968,1
2299,5/10/2020 16:42,5/10/2020 17:20,3214,Essex Light Rail,40.7127742,-74.0364857,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42423,Customer,1969,0
14783,5/10/2020 16:43,5/10/2020 20:49,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3276,Marin Light Rail,40.71458404,-74.04281706,42291,Customer,1990,1
1740,5/10/2020 16:43,5/10/2020 17:12,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,42141,Customer,1982,2
1758,5/10/2020 16:43,5/10/2020 17:13,3206,Hilltop,40.7311689,-74.0575736,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42634,Subscriber,1990,1
2141,5/10/2020 16:43,5/10/2020 17:19,3278,Monmouth and 6th,40.72568548,-74.04879034,3638,Washington St,40.7242941,-74.0354826,42607,Subscriber,1962,1
1741,5/10/2020 16:44,5/10/2020 17:13,3206,Hilltop,40.7311689,-74.0575736,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42533,Subscriber,1992,2
4137,5/10/2020 16:44,5/10/2020 17:53,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42438,Subscriber,1965,1
3651,5/10/2020 16:44,5/10/2020 17:45,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42337,Subscriber,1970,1
658,5/10/2020 16:44,5/10/2020 16:55,3201,Dey St,40.737711,-74.066921,3279,Dixon Mills,40.72163014,-74.04996783,42223,Subscriber,1995,0
709,5/10/2020 16:44,5/10/2020 16:56,3483,Montgomery St,40.71942,-74.05099,3638,Washington St,40.7242941,-74.0354826,42307,Customer,1990,2
805,5/10/2020 16:45,5/10/2020 16:58,3273,Manila & 1st,40.72165072,-74.04288411,3186,Grove St PATH,40.71958612,-74.04311746,42172,Subscriber,1989,1
2170,5/10/2020 16:45,5/10/2020 17:21,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42505,Customer,1999,2
1219,5/10/2020 16:45,5/10/2020 17:05,3202,Newport PATH,40.7272235,-74.0337589,3275,Columbus Drive,40.7183552,-74.03891444,42280,Customer,1983,1
1253,5/10/2020 16:45,5/10/2020 17:06,3202,Newport PATH,40.7272235,-74.0337589,3275,Columbus Drive,40.7183552,-74.03891444,42148,Customer,1984,2
167,5/10/2020 16:46,5/10/2020 16:49,3187,Warren St,40.7211236,-74.03805095,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42427,Subscriber,1986,1
2822,5/10/2020 16:47,5/10/2020 17:34,3220,5 Corners Library,40.73496102,-74.05950308,3210,Pershing Field,40.74267714,-74.05178863,42252,Subscriber,1984,1
825,5/10/2020 16:47,5/10/2020 17:00,3199,Newport Pkwy,40.7287448,-74.0321082,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42228,Customer,1969,0
2812,5/10/2020 16:47,5/10/2020 17:34,3220,5 Corners Library,40.73496102,-74.05950308,3210,Pershing Field,40.74267714,-74.05178863,42137,Subscriber,1986,2
1284,5/10/2020 16:47,5/10/2020 17:08,3205,JC Medical Center,40.71653978,-74.04963791,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42495,Subscriber,1984,2
2273,5/10/2020 16:47,5/10/2020 17:25,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3193,Lincoln Park,40.7246051,-74.07840595,42448,Subscriber,1959,1
796,5/10/2020 16:47,5/10/2020 17:00,3199,Newport Pkwy,40.7287448,-74.0321082,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42275,Customer,1991,2
2999,5/10/2020 16:49,5/10/2020 17:39,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42452,Customer,1992,1
3000,5/10/2020 16:49,5/10/2020 17:39,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42458,Customer,2001,2
2993,5/10/2020 16:49,5/10/2020 17:39,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42596,Customer,1998,2
720,5/10/2020 16:52,5/10/2020 17:04,3270,Jersey & 6th St,40.72528911,-74.04557168,3212,Christ Hospital,40.73478582,-74.05044364,42528,Subscriber,1988,1
2751,5/10/2020 16:53,5/10/2020 17:39,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42153,Customer,1995,1
2755,5/10/2020 16:53,5/10/2020 17:39,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,28210,Customer,1996,1
457,5/10/2020 16:53,5/10/2020 17:01,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3273,Manila & 1st,40.72165072,-74.04288411,42251,Customer,1969,0
925,5/10/2020 16:53,5/10/2020 17:09,3192,Liberty Light Rail,40.7112423,-74.0557013,3187,Warren St,40.7211236,-74.03805095,42472,Customer,1969,0
930,5/10/2020 16:54,5/10/2020 17:09,3192,Liberty Light Rail,40.7112423,-74.0557013,3187,Warren St,40.7211236,-74.03805095,42189,Customer,1969,0
403,5/10/2020 16:55,5/10/2020 17:02,3186,Grove St PATH,40.71958612,-74.04311746,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42245,Customer,1996,1
7015,5/10/2020 16:57,5/10/2020 18:54,3185,City Hall,40.7177325,-74.043845,3187,Warren St,40.7211236,-74.03805095,42105,Subscriber,1983,2
1287,5/10/2020 16:59,5/10/2020 17:20,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,42172,Subscriber,1989,1
1201,5/10/2020 17:00,5/10/2020 17:20,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,42127,Customer,1991,2
725,5/10/2020 17:01,5/10/2020 17:13,3206,Hilltop,40.7311689,-74.0575736,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42609,Customer,1991,2
392,5/10/2020 17:02,5/10/2020 17:09,3211,Newark Ave,40.72152515,-74.04630454,3278,Monmouth and 6th,40.72568548,-74.04879034,42488,Subscriber,1963,1
2666,5/10/2020 17:03,5/10/2020 17:48,3280,Astor Place,40.7192822,-74.07126188,3213,Van Vorst Park,40.71848892,-74.04772663,42126,Customer,1996,2
1037,5/10/2020 17:04,5/10/2020 17:21,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,42129,Customer,1991,1
123,5/10/2020 17:04,5/10/2020 17:06,3213,Van Vorst Park,40.71848892,-74.04772663,3483,Montgomery St,40.71942,-74.05099,42155,Subscriber,1968,0
2719,5/10/2020 17:04,5/10/2020 17:50,3280,Astor Place,40.7192822,-74.07126188,3213,Van Vorst Park,40.71848892,-74.04772663,42529,Customer,1992,1
263193,5/10/2020 17:04,5/13/2020 18:11,3202,Newport PATH,40.7272235,-74.0337589,3638,Washington St,40.7242941,-74.0354826,42350,Customer,1992,2
5633,5/10/2020 17:05,5/10/2020 18:39,3199,Newport Pkwy,40.7287448,-74.0321082,3198,Heights Elevator,40.74871595,-74.0404433,42110,Customer,1969,0
4877,5/10/2020 17:05,5/10/2020 18:27,3275,Columbus Drive,40.7183552,-74.03891444,3205,JC Medical Center,40.71653978,-74.04963791,42298,Customer,1969,0
490,5/10/2020 17:05,5/10/2020 17:14,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,42504,Customer,1969,0
827,5/10/2020 17:06,5/10/2020 17:19,3192,Liberty Light Rail,40.7112423,-74.0557013,3273,Manila & 1st,40.72165072,-74.04288411,42246,Customer,1996,2
4851,5/10/2020 17:06,5/10/2020 18:27,3275,Columbus Drive,40.7183552,-74.03891444,3205,JC Medical Center,40.71653978,-74.04963791,42422,Customer,1969,0
860,5/10/2020 17:06,5/10/2020 17:21,3483,Montgomery St,40.71942,-74.05099,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42149,Subscriber,1990,1
1007,5/10/2020 17:07,5/10/2020 17:24,3205,JC Medical Center,40.71653978,-74.04963791,3192,Liberty Light Rail,40.7112423,-74.0557013,42318,Subscriber,1992,1
480,5/10/2020 17:07,5/10/2020 17:15,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,42499,Customer,1969,0
3453,5/10/2020 17:08,5/10/2020 18:05,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,42148,Subscriber,1983,1
3419,5/10/2020 17:08,5/10/2020 18:05,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,42280,Customer,1969,0
1342,5/10/2020 17:08,5/10/2020 17:31,3638,Washington St,40.7242941,-74.0354826,3272,Jersey & 3rd,40.72333159,-74.04595256,42585,Subscriber,1993,1
1277,5/10/2020 17:09,5/10/2020 17:30,3279,Dixon Mills,40.72163014,-74.04996783,3279,Dixon Mills,40.72163014,-74.04996783,42223,Subscriber,1981,1
2165,5/10/2020 17:10,5/10/2020 17:46,3483,Montgomery St,40.71942,-74.05099,3205,JC Medical Center,40.71653978,-74.04963791,42316,Subscriber,1984,2
2168,5/10/2020 17:10,5/10/2020 17:46,3483,Montgomery St,40.71942,-74.05099,3205,JC Medical Center,40.71653978,-74.04963791,42431,Customer,1984,1
2443,5/10/2020 17:12,5/10/2020 17:53,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42197,Subscriber,1995,1
74,5/10/2020 17:12,5/10/2020 17:13,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,40467,Subscriber,1994,2
975,5/10/2020 17:12,5/10/2020 17:29,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,41356,Customer,1986,1
4145,5/10/2020 17:13,5/10/2020 18:22,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,42420,Subscriber,1983,1
4121,5/10/2020 17:13,5/10/2020 18:22,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,42181,Subscriber,1984,2
