tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
882,4/6/2020 15:53,4/6/2020 16:07,3186,Grove St PATH,40.71958612,-74.04311746,3186,Grove St PATH,40.71958612,-74.04311746,42199,Customer,1975,1
189,4/6/2020 15:53,4/6/2020 15:56,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42432,Subscriber,1980,1
428,4/6/2020 15:54,4/6/2020 16:01,3639,Harborside,40.7192517,-74.034234,3205,JC Medical Center,40.71653978,-74.04963791,42122,Subscriber,1991,2
2323,4/6/2020 15:55,4/6/2020 16:34,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,42483,Subscriber,1975,1
2502,4/6/2020 15:55,4/6/2020 16:37,3205,JC Medical Center,40.71653978,-74.04963791,3192,Liberty Light Rail,40.7112423,-74.0557013,42595,Subscriber,1992,2
277,4/6/2020 15:57,4/6/2020 16:02,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3206,Hilltop,40.7311689,-74.0575736,42229,Subscriber,1994,1
280,4/6/2020 15:57,4/6/2020 16:02,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,42239,Subscriber,1995,1
1031,4/6/2020 16:03,4/6/2020 16:20,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42191,Subscriber,1984,1
6858,4/6/2020 16:03,4/6/2020 17:57,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42493,Customer,1996,2
6856,4/6/2020 16:03,4/6/2020 17:57,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42435,Customer,1998,2
1995,4/6/2020 16:03,4/6/2020 16:36,3276,Marin Light Rail,40.71458404,-74.04281706,3209,Brunswick St,40.7241765,-74.0506564,42442,Subscriber,1959,1
532,4/6/2020 16:03,4/6/2020 16:12,3199,Newport Pkwy,40.7287448,-74.0321082,3272,Jersey & 3rd,40.72333159,-74.04595256,42482,Subscriber,1993,1
3357,4/6/2020 16:04,4/6/2020 17:00,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42240,Subscriber,1960,1
6681,4/6/2020 16:06,4/6/2020 17:57,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42470,Customer,1969,0
157,4/6/2020 16:08,4/6/2020 16:11,3640,Journal Square,40.73367,-74.0625,3206,Hilltop,40.7311689,-74.0575736,42534,Subscriber,1994,1
2782,4/6/2020 16:08,4/6/2020 16:55,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,42436,Customer,1991,2
323,4/6/2020 16:09,4/6/2020 16:15,3267,Morris Canal,40.71241882,-74.03852552,3638,Washington St,40.7242941,-74.0354826,42258,Subscriber,1978,1
5380,4/6/2020 16:11,4/6/2020 17:41,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42300,Customer,1969,0
2451,4/6/2020 16:14,4/6/2020 16:54,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42223,Subscriber,1983,1
6124,4/6/2020 16:14,4/6/2020 17:56,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42372,Customer,1998,1
2078,4/6/2020 16:16,4/6/2020 16:51,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42301,Customer,1990,1
3392,4/6/2020 16:18,4/6/2020 17:14,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42122,Customer,1969,0
1810,4/6/2020 16:18,4/6/2020 16:48,3199,Newport Pkwy,40.7287448,-74.0321082,3205,JC Medical Center,40.71653978,-74.04963791,42193,Subscriber,1992,1
3330,4/6/2020 16:19,4/6/2020 17:14,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42605,Customer,1969,0
868,4/6/2020 16:20,4/6/2020 16:34,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,42571,Subscriber,1996,1
5805,4/6/2020 16:20,4/6/2020 17:57,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42494,Customer,1997,2
1082,4/6/2020 16:22,4/6/2020 16:40,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,42247,Subscriber,1986,1
1043,4/6/2020 16:23,4/6/2020 16:40,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,42160,Subscriber,1990,1
2351,4/6/2020 16:23,4/6/2020 17:02,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42246,Subscriber,1971,2
365,4/6/2020 16:23,4/6/2020 16:29,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,42562,Subscriber,1984,2
301,4/6/2020 16:26,4/6/2020 16:31,3206,Hilltop,40.7311689,-74.0575736,3195,Sip Ave,40.7308971,-74.06391263,42534,Subscriber,1954,1
1967,4/6/2020 16:27,4/6/2020 17:00,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42190,Subscriber,1964,2
180,4/6/2020 16:28,4/6/2020 16:31,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,42176,Subscriber,1966,1
2542,4/6/2020 16:31,4/6/2020 17:13,3184,Paulus Hook,40.7141454,-74.0335519,3198,Heights Elevator,40.74871595,-74.0404433,42528,Customer,1980,2
958,4/6/2020 16:32,4/6/2020 16:48,3205,JC Medical Center,40.71653978,-74.04963791,3206,Hilltop,40.7311689,-74.0575736,42280,Subscriber,1977,2
377,4/6/2020 16:32,4/6/2020 16:38,3195,Sip Ave,40.7308971,-74.06391263,3207,Oakland Ave,40.7376037,-74.0524783,42298,Subscriber,1963,2
1894,4/6/2020 16:33,4/6/2020 17:05,3196,Riverview Park,40.7443187,-74.0439909,3202,Newport PATH,40.7272235,-74.0337589,42194,Customer,1969,0
989,4/6/2020 16:35,4/6/2020 16:51,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3273,Manila & 1st,40.72165072,-74.04288411,42623,Customer,1969,0
1047,4/6/2020 16:36,4/6/2020 16:54,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42562,Subscriber,1984,2
359,4/6/2020 16:36,4/6/2020 16:42,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42309,Subscriber,1986,1
1080,4/6/2020 16:37,4/6/2020 16:55,3209,Brunswick St,40.7241765,-74.0506564,3193,Lincoln Park,40.7246051,-74.07840595,42442,Subscriber,1959,1
2280,4/6/2020 16:38,4/6/2020 17:16,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42124,Subscriber,1978,1
3314,4/6/2020 16:40,4/6/2020 17:35,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42321,Customer,1968,1
1339,4/6/2020 16:41,4/6/2020 17:03,3211,Newark Ave,40.72152515,-74.04630454,3211,Newark Ave,40.72152515,-74.04630454,42591,Subscriber,1988,1
548,4/6/2020 16:42,4/6/2020 16:51,3194,McGinley Square,40.72533993,-74.06762213,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42176,Subscriber,1994,1
1513,4/6/2020 16:46,4/6/2020 17:11,3269,Brunswick & 6th,40.72601173,-74.05038893,3269,Brunswick & 6th,40.72601173,-74.05038893,42218,Subscriber,1986,1
417,4/6/2020 16:46,4/6/2020 16:53,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,42534,Subscriber,1954,1
1282,4/6/2020 16:46,4/6/2020 17:08,3191,Union St,40.7182113,-74.0836394,3191,Union St,40.7182113,-74.0836394,42570,Subscriber,1977,1
4857,4/6/2020 16:47,4/6/2020 18:08,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42350,Customer,1969,0
4871,4/6/2020 16:47,4/6/2020 18:09,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42123,Customer,1969,0
558,4/6/2020 16:49,4/6/2020 16:58,3199,Newport Pkwy,40.7287448,-74.0321082,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42571,Subscriber,1996,1
2331,4/6/2020 16:49,4/6/2020 17:28,3205,JC Medical Center,40.71653978,-74.04963791,3192,Liberty Light Rail,40.7112423,-74.0557013,42303,Subscriber,1992,1
2364,4/6/2020 16:49,4/6/2020 17:29,3192,Liberty Light Rail,40.7112423,-74.0557013,3267,Morris Canal,40.71241882,-74.03852552,42155,Subscriber,1961,2
178,4/6/2020 16:50,4/6/2020 16:53,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,42125,Subscriber,1981,1
231,4/6/2020 16:51,4/6/2020 16:54,3678,Fairmount Ave,40.72572614,-74.07195926,3280,Astor Place,40.7192822,-74.07126188,42297,Customer,1969,0
2085,4/6/2020 16:55,4/6/2020 17:30,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42442,Subscriber,1959,1
230,4/6/2020 16:57,4/6/2020 17:01,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,42245,Subscriber,1988,2
1366,4/6/2020 16:58,4/6/2020 17:20,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3199,Newport Pkwy,40.7287448,-74.0321082,42176,Customer,1969,0
4285,4/6/2020 16:59,4/6/2020 18:11,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42448,Subscriber,1990,2
4218,4/6/2020 17:01,4/6/2020 18:11,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42209,Customer,1969,0
1041,4/6/2020 17:01,4/6/2020 17:18,3193,Lincoln Park,40.7246051,-74.07840595,3201,Dey St,40.737711,-74.066921,42240,Subscriber,1960,1
2076,4/6/2020 17:01,4/6/2020 17:36,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42238,Customer,1994,1
1069,4/6/2020 17:02,4/6/2020 17:19,3193,Lincoln Park,40.7246051,-74.07840595,3201,Dey St,40.737711,-74.066921,42190,Subscriber,1964,2
973,4/6/2020 17:05,4/6/2020 17:21,3638,Washington St,40.7242941,-74.0354826,3192,Liberty Light Rail,40.7112423,-74.0557013,42258,Subscriber,1991,1
1562,4/6/2020 17:09,4/6/2020 17:35,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42607,Customer,1969,0
1893,4/6/2020 17:09,4/6/2020 17:41,3198,Heights Elevator,40.74871595,-74.0404433,3276,Marin Light Rail,40.71458404,-74.04281706,42327,Subscriber,1992,1
2763,4/6/2020 17:12,4/6/2020 17:58,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42373,Customer,1994,1
2765,4/6/2020 17:12,4/6/2020 17:58,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,25963,Customer,1995,1
2809,4/6/2020 17:13,4/6/2020 17:59,3481,York St,40.71649,-74.04105,3481,York St,40.71649,-74.04105,42180,Subscriber,1990,1
461,4/6/2020 17:14,4/6/2020 17:22,3202,Newport PATH,40.7272235,-74.0337589,3214,Essex Light Rail,40.7127742,-74.0364857,42242,Subscriber,1975,1
690,4/6/2020 17:16,4/6/2020 17:27,3207,Oakland Ave,40.7376037,-74.0524783,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42154,Customer,1990,1
2659,4/6/2020 17:16,4/6/2020 18:00,3280,Astor Place,40.7192822,-74.07126188,3192,Liberty Light Rail,40.7112423,-74.0557013,42384,Subscriber,1977,2
2030,4/6/2020 17:17,4/6/2020 17:51,3209,Brunswick St,40.7241765,-74.0506564,3192,Liberty Light Rail,40.7112423,-74.0557013,42348,Customer,1997,2
4109,4/6/2020 17:17,4/6/2020 18:26,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42562,Customer,1969,0
4108,4/6/2020 17:17,4/6/2020 18:26,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42224,Customer,1969,0
2004,4/6/2020 17:18,4/6/2020 17:51,3209,Brunswick St,40.7241765,-74.0506564,3192,Liberty Light Rail,40.7112423,-74.0557013,42337,Customer,1996,2
1958,4/6/2020 17:22,4/6/2020 17:54,3192,Liberty Light Rail,40.7112423,-74.0557013,3205,JC Medical Center,40.71653978,-74.04963791,42258,Subscriber,1991,1
1344,4/6/2020 17:22,4/6/2020 17:45,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,42342,Subscriber,1990,1
317,4/6/2020 17:25,4/6/2020 17:30,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,42191,Subscriber,1980,1
6542,4/6/2020 17:29,4/6/2020 19:18,3638,Washington St,40.7242941,-74.0354826,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42354,Customer,1986,1
6521,4/6/2020 17:29,4/6/2020 19:18,3638,Washington St,40.7242941,-74.0354826,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42504,Customer,1988,2
856,4/6/2020 17:29,4/6/2020 17:44,3639,Harborside,40.7192517,-74.034234,3192,Liberty Light Rail,40.7112423,-74.0557013,42241,Subscriber,1985,1
386,4/6/2020 17:30,4/6/2020 17:36,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42130,Subscriber,1989,1
927,4/6/2020 17:30,4/6/2020 17:45,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3213,Van Vorst Park,40.71848892,-74.04772663,42368,Customer,1969,0
588,4/6/2020 17:30,4/6/2020 17:40,3194,McGinley Square,40.72533993,-74.06762213,3192,Liberty Light Rail,40.7112423,-74.0557013,42255,Subscriber,1977,1
368,4/6/2020 17:30,4/6/2020 17:37,3193,Lincoln Park,40.7246051,-74.07840595,3677,Glenwood Ave,40.72755147,-74.07106072,42442,Subscriber,1959,1
2565,4/6/2020 17:31,4/6/2020 18:14,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,42328,Subscriber,1993,2
3968,4/6/2020 17:32,4/6/2020 18:38,3206,Hilltop,40.7311689,-74.0575736,3206,Hilltop,40.7311689,-74.0575736,42229,Customer,1969,0
254,4/6/2020 17:33,4/6/2020 17:37,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42303,Subscriber,1992,1
2374,4/6/2020 17:36,4/6/2020 18:16,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42301,Subscriber,1983,1
5105,4/6/2020 17:36,4/6/2020 19:01,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,42409,Customer,1969,0
5107,4/6/2020 17:36,4/6/2020 19:02,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,42286,Customer,1969,0
2709,4/6/2020 17:37,4/6/2020 18:22,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42388,Subscriber,1986,1
1958,4/6/2020 17:37,4/6/2020 18:10,3276,Marin Light Rail,40.71458404,-74.04281706,3205,JC Medical Center,40.71653978,-74.04963791,42185,Customer,1992,2
2161,4/6/2020 17:37,4/6/2020 18:13,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42343,Customer,1993,1
1908,4/6/2020 17:39,4/6/2020 18:11,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42283,Subscriber,1983,1
2721,4/6/2020 17:39,4/6/2020 18:25,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42296,Customer,1969,0
2705,4/6/2020 17:40,4/6/2020 18:25,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42303,Customer,1969,0
2669,4/6/2020 17:40,4/6/2020 18:25,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42270,Customer,1969,0
2399,4/6/2020 17:40,4/6/2020 18:20,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42255,Subscriber,1977,1
1566,4/6/2020 17:44,4/6/2020 18:10,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42371,Subscriber,1973,1
2609,4/6/2020 17:46,4/6/2020 18:29,3192,Liberty Light Rail,40.7112423,-74.0557013,3276,Marin Light Rail,40.71458404,-74.04281706,42241,Subscriber,1985,1
1022,4/6/2020 17:46,4/6/2020 18:03,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,40910,Subscriber,1960,1
854,4/6/2020 17:48,4/6/2020 18:03,3199,Newport Pkwy,40.7287448,-74.0321082,3269,Brunswick & 6th,40.72601173,-74.05038893,42497,Subscriber,1973,2
2555,4/6/2020 17:49,4/6/2020 18:32,3209,Brunswick St,40.7241765,-74.0506564,3205,JC Medical Center,40.71653978,-74.04963791,42167,Subscriber,1974,1
987,4/6/2020 17:52,4/6/2020 18:08,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,42269,Customer,1969,0
166,4/6/2020 17:52,4/6/2020 17:55,3481,York St,40.71649,-74.04105,3186,Grove St PATH,40.71958612,-74.04311746,27808,Subscriber,1987,2
188,4/6/2020 17:52,4/6/2020 17:56,3681,Grand St,40.71517768,-74.03768331,3275,Columbus Drive,40.7183552,-74.03891444,42521,Subscriber,1982,2
920,4/6/2020 17:53,4/6/2020 18:08,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,42358,Customer,1969,0
1626,4/6/2020 17:53,4/6/2020 18:21,3279,Dixon Mills,40.72163014,-74.04996783,3209,Brunswick St,40.7241765,-74.0506564,42338,Subscriber,1995,2
1615,4/6/2020 17:54,4/6/2020 18:20,3279,Dixon Mills,40.72163014,-74.04996783,3209,Brunswick St,40.7241765,-74.0506564,42264,Subscriber,1995,2
1521,4/6/2020 17:56,4/6/2020 18:21,3206,Hilltop,40.7311689,-74.0575736,3202,Newport PATH,40.7272235,-74.0337589,42280,Subscriber,1986,2
6387,4/6/2020 17:57,4/6/2020 19:43,3278,Monmouth and 6th,40.72568548,-74.04879034,3278,Monmouth and 6th,40.72568548,-74.04879034,42105,Subscriber,1981,2
3162,4/6/2020 17:57,4/6/2020 18:50,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,42466,Subscriber,1975,1
338,4/6/2020 18:01,4/6/2020 18:06,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,42316,Subscriber,1992,1
264,4/6/2020 18:01,4/6/2020 18:05,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,42188,Subscriber,1967,1
735,4/6/2020 18:02,4/6/2020 18:14,3192,Liberty Light Rail,40.7112423,-74.0557013,3280,Astor Place,40.7192822,-74.07126188,42384,Subscriber,1977,2
2232,4/6/2020 18:03,4/6/2020 18:40,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42184,Subscriber,1982,2
1793,4/6/2020 18:04,4/6/2020 18:34,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42494,Customer,1993,2
574,4/6/2020 18:07,4/6/2020 18:17,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42541,Subscriber,1964,1
228,4/6/2020 18:11,4/6/2020 18:15,3276,Marin Light Rail,40.71458404,-74.04281706,3275,Columbus Drive,40.7183552,-74.03891444,42350,Subscriber,1992,1
755,4/6/2020 18:13,4/6/2020 18:26,3192,Liberty Light Rail,40.7112423,-74.0557013,3276,Marin Light Rail,40.71458404,-74.04281706,42372,Customer,1969,0
261,4/6/2020 18:14,4/6/2020 18:18,3272,Jersey & 3rd,40.72333159,-74.04595256,3205,JC Medical Center,40.71653978,-74.04963791,42259,Subscriber,1986,1
239,4/6/2020 18:14,4/6/2020 18:18,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,42162,Subscriber,1962,1
690,4/6/2020 18:19,4/6/2020 18:30,3199,Newport Pkwy,40.7287448,-74.0321082,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42474,Customer,1980,2
804,4/6/2020 18:21,4/6/2020 18:34,3192,Liberty Light Rail,40.7112423,-74.0557013,3194,McGinley Square,40.72533993,-74.06762213,42255,Subscriber,1977,1
707,4/6/2020 18:21,4/6/2020 18:33,3681,Grand St,40.71517768,-74.03768331,3681,Grand St,40.71517768,-74.03768331,42275,Subscriber,1987,1
6305,4/6/2020 18:22,4/6/2020 20:07,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42444,Customer,1969,0
6308,4/6/2020 18:22,4/6/2020 20:08,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42424,Customer,1969,0
2426,4/6/2020 18:25,4/6/2020 19:05,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42137,Subscriber,1980,1
1380,4/6/2020 18:25,4/6/2020 18:48,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42629,Customer,1988,1
242,4/6/2020 18:25,4/6/2020 18:29,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,42201,Subscriber,1981,1
2444,4/6/2020 18:26,4/6/2020 19:07,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42185,Customer,1969,0
1923,4/6/2020 18:27,4/6/2020 18:59,3194,McGinley Square,40.72533993,-74.06762213,3194,McGinley Square,40.72533993,-74.06762213,42278,Subscriber,1995,2
2418,4/6/2020 18:27,4/6/2020 19:07,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42259,Customer,1969,0
2834,4/6/2020 18:28,4/6/2020 19:15,3483,Montgomery St,40.71942,-74.05099,3273,Manila & 1st,40.72165072,-74.04288411,28037,Subscriber,1988,1
75,4/6/2020 18:28,4/6/2020 18:30,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42123,Customer,1969,0
1823,4/6/2020 18:29,4/6/2020 18:59,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42228,Subscriber,1962,2
232,4/6/2020 18:30,4/6/2020 18:34,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.71241882,-74.03852552,42247,Subscriber,1958,1
371,4/6/2020 18:30,4/6/2020 18:36,3276,Marin Light Rail,40.71458404,-74.04281706,3267,Morris Canal,40.71241882,-74.03852552,42241,Subscriber,1985,1
3496,4/6/2020 18:31,4/6/2020 19:29,3272,Jersey & 3rd,40.72333159,-74.04595256,3192,Liberty Light Rail,40.7112423,-74.0557013,42501,Customer,1969,0
706,4/6/2020 18:31,4/6/2020 18:43,3276,Marin Light Rail,40.71458404,-74.04281706,3192,Liberty Light Rail,40.7112423,-74.0557013,42372,Customer,1969,0
2085,4/6/2020 18:32,4/6/2020 19:06,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42373,Customer,1981,1
2077,4/6/2020 18:32,4/6/2020 19:06,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,25963,Customer,1980,1
778,4/6/2020 18:34,4/6/2020 18:47,3205,JC Medical Center,40.71653978,-74.04963791,3269,Brunswick & 6th,40.72601173,-74.05038893,42146,Subscriber,1974,1
853,4/6/2020 18:36,4/6/2020 18:50,3483,Montgomery St,40.71942,-74.05099,3638,Washington St,40.7242941,-74.0354826,42599,Subscriber,1991,1
1014,4/6/2020 18:38,4/6/2020 18:55,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,42106,Subscriber,1989,1
131,4/6/2020 18:38,4/6/2020 18:40,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,32139,Subscriber,1992,2
3094,4/6/2020 18:38,4/6/2020 19:30,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42327,Subscriber,1988,1
177,4/6/2020 18:40,4/6/2020 18:43,3273,Manila & 1st,40.72165072,-74.04288411,3270,Jersey & 6th St,40.72528911,-74.04557168,42318,Subscriber,1960,1
1216,4/6/2020 18:41,4/6/2020 19:01,3192,Liberty Light Rail,40.7112423,-74.0557013,3198,Heights Elevator,40.74871595,-74.0404433,42470,Subscriber,1992,1
2805,4/6/2020 18:42,4/6/2020 19:29,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42251,Customer,1969,0
122,4/6/2020 18:42,4/6/2020 18:44,3279,Dixon Mills,40.72163014,-74.04996783,3272,Jersey & 3rd,40.72333159,-74.04595256,42396,Subscriber,1960,1
2952,4/6/2020 18:42,4/6/2020 19:32,3213,Van Vorst Park,40.71848892,-74.04772663,3483,Montgomery St,40.71942,-74.05099,42568,Subscriber,1968,0
1772,4/6/2020 18:43,4/6/2020 19:13,3275,Columbus Drive,40.7183552,-74.03891444,3269,Brunswick & 6th,40.72601173,-74.05038893,42521,Customer,1994,1
3785,4/6/2020 18:44,4/6/2020 19:47,3205,JC Medical Center,40.71653978,-74.04963791,3213,Van Vorst Park,40.71848892,-74.04772663,42122,Customer,1986,2
3752,4/6/2020 18:45,4/6/2020 19:47,3205,JC Medical Center,40.71653978,-74.04963791,3213,Van Vorst Park,40.71848892,-74.04772663,42167,Subscriber,1969,0
1884,4/6/2020 18:49,4/6/2020 19:21,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42537,Subscriber,1975,1
2804,4/6/2020 18:50,4/6/2020 19:37,3207,Oakland Ave,40.7376037,-74.0524783,3196,Riverview Park,40.7443187,-74.0439909,42503,Subscriber,1992,2
543,4/6/2020 18:55,4/6/2020 19:04,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3638,Washington St,40.7242941,-74.0354826,42564,Subscriber,1973,2
